@relation UniversalBank-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Experience numeric
@attribute Income numeric
@attribute Family numeric
@attribute CCAvg numeric
@attribute Education {Under,Grad,Prof}
@attribute Mortgage numeric
@attribute SecuritiesAccount {Yes,No}
@attribute CDAccount {No,Yes}
@attribute Online {No,Yes}
@attribute CreditCard {No,Yes}
@attribute PersonalLoan {No,Yes}

@data
0.568182,0.586957,0.333333,0,0.27,Under,0,No,No,Yes,No,No
0.409091,0.391304,0.25463,0,0.07,Prof,0.124409,No,No,No,Yes,No
0.204545,0.23913,0.055556,0,0.05,Prof,0.16063,No,No,Yes,No,No
0.522727,0.543478,0.162037,0.333333,0.21,Prof,0,Yes,Yes,Yes,Yes,No
0.363636,0.391304,0.263889,0,0.15,Prof,0,No,No,No,No,No
0.363636,0.391304,0.384259,0.333333,0.17,Grad,0.237795,No,No,No,No,No
0.909091,0.913043,0.208333,0,0.08,Under,0,No,No,No,No,No
0.795455,0.76087,0.472222,0.666667,0.17,Grad,0,No,No,No,No,No
0.113636,0.152174,0.342593,0.666667,0.15,Under,0.162205,No,No,Yes,No,No
0.295455,0.304348,0.069444,1,0.02,Prof,0,No,No,Yes,No,No
0.454545,0.478261,0.759259,0.333333,0.667,Under,0,No,No,Yes,No,No
0.295455,0.326087,0.37037,0.333333,0.27,Under,0,No,No,Yes,No,No
0.477273,0.456522,0.291667,0.333333,0.08,Prof,0,No,No,Yes,No,No
0.181818,0.173913,0.796296,0,0.29,Prof,0.226772,Yes,No,No,No,Yes
0.5,0.521739,0.143519,0.333333,0.21,Prof,0.289764,No,No,No,Yes,No
0.363636,0.347826,0.398148,0,0.15,Prof,0,No,No,No,Yes,No
0.454545,0.413043,0.078704,0.666667,0.1,Grad,0,No,No,Yes,No,No
0.386364,0.391304,0.009259,0.333333,0,Prof,0.16063,No,No,Yes,No,No
0.159091,0.173913,0.157407,0,0.1,Under,0.289764,No,No,No,No,No
0.795455,0.782609,0.62037,0.333333,0.39,Under,0,No,No,No,Yes,No
0.522727,0.521739,0.12037,0.333333,0.13,Under,0,No,No,Yes,No,No
0.272727,0.282609,0.606481,0,0.46,Under,0,No,No,No,No,No
0.159091,0.152174,0.675926,0.333333,0.45,Under,0.325984,No,No,Yes,No,No
0.25,0.23913,0.148148,0.333333,0.2,Prof,0.140157,No,No,No,No,No
0.886364,0.76087,0.115741,0,0.15,Prof,0.220472,No,No,Yes,Yes,No
0.795455,0.804348,0.333333,0.333333,0.16,Under,0,No,No,Yes,Yes,No
0.5,0.456522,0.009259,0.666667,0.067,Grad,0.15748,No,No,Yes,No,No
0.431818,0.413043,0.152778,0.666667,0.05,Prof,0,No,No,Yes,No,No
0.840909,0.847826,0.101852,1,0.13,Under,0.185827,No,No,Yes,Yes,No
0.727273,0.695652,0.324074,0,0.08,Prof,0.299213,No,No,Yes,No,No
0.5,0.521739,0.722222,0,0.5,Under,0,No,No,No,Yes,No
0.659091,0.652174,0.069444,0,0.04,Prof,0,No,No,No,No,No
0.181818,0.217391,0.652778,0,0.6,Under,0,No,No,No,No,No
0.840909,0.804348,0.078704,1,0.07,Prof,0,No,No,Yes,No,No
0.227273,0.26087,0.157407,0,0.21,Prof,0,No,No,Yes,No,No
0.318182,0.304348,0.291667,0,0.25,Under,0.291339,No,No,Yes,Yes,No
0.818182,0.804348,0.490741,0.666667,0.42,Grad,0,No,No,Yes,No,Yes
0.636364,0.630435,0.287037,0,0.28,Grad,0,No,No,Yes,Yes,No
0.545455,0.565217,0.652778,1,0.61,Under,0,No,No,No,Yes,Yes
0.840909,0.782609,0.217593,1,0.25,Grad,0,No,No,Yes,No,No
0.863636,0.847826,0.097222,0,0.13,Under,0,No,No,No,No,No
0.931818,0.934783,0.532407,0,0.38,Under,0,No,No,Yes,Yes,No
0.522727,0.5,0.666667,0,0.74,Prof,0.588976,No,Yes,Yes,Yes,Yes
0.181818,0.217391,0,1,0.07,Grad,0,No,No,No,No,No
0.772727,0.76087,0.282407,1,0.07,Under,0.385827,No,No,No,No,No
0.568182,0.565217,0.708333,1,0.79,Prof,0.488189,No,No,No,No,Yes
0.568182,0.565217,0.328704,0,0.02,Grad,0,No,No,No,No,No
0.272727,0.282609,0.449074,0,0.46,Under,0,No,No,No,No,No
0.227273,0.23913,0.143519,0.666667,0.23,Under,0,No,No,No,No,No
0.545455,0.565217,0.717593,0,0.5,Under,0,No,No,No,No,No
0.522727,0.5,0.00463,0,0.02,Under,0,No,No,Yes,No,No
0.477273,0.5,0.291667,1,0.2,Prof,0,No,No,No,Yes,No
0.431818,0.456522,0.199074,0.666667,0.21,Prof,0,No,No,No,No,No
0.613636,0.586957,0.111111,0,0.14,Prof,0.262992,No,No,No,No,No
0.659091,0.630435,0.708333,1,0.43,Under,0,No,Yes,Yes,Yes,Yes
0.681818,0.652174,0.240741,0,0.02,Under,0,No,No,Yes,No,No
0.318182,0.282609,0.125,1,0.1,Grad,0,No,No,No,No,No
0.931818,0.934783,0.152778,1,0.12,Grad,0,No,No,Yes,No,No
0.522727,0.543478,0.300926,0.333333,0.17,Under,0.340157,No,No,Yes,No,No
0.772727,0.782609,0.189815,1,0.15,Under,0.337008,Yes,Yes,Yes,Yes,No
0.863636,0.826087,0.328704,0.333333,0.2,Under,0.305512,No,No,Yes,Yes,No
0.431818,0.456522,0.518519,0.333333,0.75,Under,0,Yes,No,No,No,No
0.386364,0.413043,0.240741,0.333333,0.32,Under,0,No,No,No,No,No
0.227273,0.23913,0.324074,0.666667,0.06,Grad,0,No,No,Yes,No,No
0.613636,0.630435,0.148148,1,0.11,Grad,0.206299,No,No,No,No,No
0.659091,0.630435,0.472222,0.333333,0.54,Prof,0.32126,Yes,Yes,Yes,No,Yes
0.272727,0.304348,0.703704,1,0.57,Prof,0,Yes,No,No,No,Yes
0.772727,0.76087,0.277778,1,0.07,Under,0.300787,No,No,Yes,Yes,No
0.75,0.73913,0.189815,0.333333,0.16,Prof,0.162205,No,No,Yes,No,No
0.477273,0.5,0.263889,0.333333,0.25,Under,0,No,No,Yes,No,No
0,0,0.217593,0.666667,0.24,Grad,0.228346,No,No,Yes,No,No
0.227273,0.23913,0.25,0.666667,0.23,Under,0.154331,No,No,No,Yes,No
0.568182,0.543478,0.666667,0,0,Under,0,No,No,No,No,No
0.5,0.456522,0.157407,0.666667,0.25,Grad,0,No,No,No,No,No
0.704545,0.673913,0.143519,1,0.07,Grad,0,No,No,Yes,No,No
0.431818,0.434783,0.476852,0.666667,0.3,Under,0,Yes,Yes,No,Yes,Yes
0.545455,0.521739,0.342593,0.666667,0.21,Under,0,No,No,No,No,No
0.863636,0.847826,0.462963,1,0.34,Grad,0,No,No,Yes,No,No
0.681818,0.652174,0.236111,0.333333,0.08,Prof,0,No,No,Yes,No,No
0.75,0.717391,0.24537,0.666667,0.25,Under,0.303937,No,No,Yes,No,No
0.227273,0.195652,0.324074,1,0.2,Grad,0,Yes,No,Yes,No,No
0.477273,0.456522,0.046296,0.333333,0.01,Prof,0,No,No,Yes,No,No
0.909091,0.869565,0.486111,1,0.17,Prof,0,No,No,Yes,Yes,No
0.545455,0.5,0.25,0,0.267,Grad,0,No,No,Yes,No,No
0.613636,0.586957,0.337963,0,0.49,Under,0.390551,No,No,Yes,No,No
0.590909,0.608696,0.023148,0.666667,0.04,Under,0.166929,No,No,Yes,No,No
0.25,0.26087,0.310185,0,0.28,Under,0.305512,No,No,No,No,No
0.386364,0.369565,0.115741,0.333333,0.08,Prof,0.140157,No,No,Yes,No,No
0.340909,0.347826,0.791667,0,0.41,Under,0,No,No,Yes,No,No
0.636364,0.630435,0.282407,0.666667,0.2,Grad,0,No,No,Yes,No,No
0.113636,0.152174,0.171296,0,0.1,Prof,0,No,No,Yes,No,No
0.659091,0.630435,0.236111,0.666667,0.3,Grad,0,No,No,Yes,No,No
0.363636,0.347826,0.337963,0.333333,0.28,Under,0,No,No,Yes,No,No
0.136364,0.173913,0.578704,0,0.54,Under,0.333858,No,No,Yes,No,No
0.704545,0.695652,0.337963,0.333333,0,Prof,0,No,No,Yes,No,No
0.909091,0.891304,0.027778,1,0.04,Grad,0.135433,No,No,Yes,Yes,No
0.386364,0.369565,0.092593,0.333333,0.08,Prof,0,No,No,No,No,No
0.295455,0.326087,0.393519,0.333333,0.22,Under,0,No,No,Yes,No,No
0.5,0.5,0.847222,0.666667,0.26,Prof,0.193701,No,No,No,No,Yes
0.863636,0.869565,0.680556,0,0.29,Under,0,No,No,Yes,No,No
0.068182,0.065217,0.680556,0.333333,0.72,Under,0,No,No,No,No,No
0.227273,0.23913,0.277778,1,0.13,Under,0,No,No,Yes,No,No
0.931818,0.934783,0.203704,0.333333,0.11,Under,0.355906,No,No,No,No,No
0.454545,0.434783,0.199074,0,0.07,Prof,0,No,No,No,No,No
0.022727,0.065217,0.166667,1,0.16,Under,0.283465,No,No,Yes,No,No
0.159091,0.173913,0.523148,0.333333,0.31,Under,0.64252,No,No,Yes,No,No
0.840909,0.847826,0.189815,1,0.22,Under,0.32126,Yes,No,Yes,No,No
0.613636,0.630435,0.157407,0.333333,0.1,Prof,0.122835,Yes,No,Yes,No,No
0.386364,0.391304,0.62963,0,0.41,Under,0,No,No,No,No,No
0.181818,0.195652,0.296296,0,0.26,Grad,0,No,No,Yes,No,No
0.159091,0.152174,0.166667,0,0.15,Under,0.171654,No,No,No,No,No
0.840909,0.826087,0.162037,0.666667,0.09,Prof,0.275591,No,No,No,No,No
0.363636,0.369565,0.305556,0,0.01,Grad,0.226772,Yes,No,Yes,No,No
0.977273,0.956522,0.634259,0,0.25,Under,0,No,No,Yes,No,No
0.954545,0.956522,0.694444,0.333333,0.21,Under,0,No,No,No,No,No
0.704545,0.673913,0.324074,1,0.49,Under,0,No,No,No,No,No
0.704545,0.695652,0.675926,0,0.24,Grad,0.554331,No,No,Yes,No,Yes
0.272727,0.26087,0.449074,0.333333,0.45,Prof,0,No,No,No,No,No
0.204545,0.217391,0.425926,0.666667,0.06,Grad,0,No,No,Yes,No,No
0.909091,0.913043,0.231481,0,0,Grad,0,No,No,Yes,No,No
0.840909,0.826087,0.486111,0,0.09,Under,0.63937,No,No,Yes,No,No
0.454545,0.456522,0.009259,0.333333,0.01,Grad,0,Yes,No,No,Yes,No
0.818182,0.782609,0.62037,0.333333,0.27,Under,0,No,No,No,No,No
0.886364,0.869565,0.555556,0,0.25,Under,0,No,No,No,No,No
0.159091,0.173913,0.569444,0.666667,0.05,Prof,0,No,No,No,No,Yes
0.704545,0.717391,0.37037,1,0.1,Grad,0.192126,No,No,Yes,No,No
0.159091,0.195652,0.430556,0.333333,0.06,Under,0,No,No,Yes,No,No
0.181818,0.086957,0.287037,0.333333,0.175,Prof,0,No,Yes,Yes,Yes,No
0.477273,0.5,0.527778,0,0.03,Under,0,Yes,No,Yes,No,No
0.204545,0.23913,0.287037,0.666667,0.15,Under,0,No,No,Yes,No,No
0.909091,0.891304,0.648148,0.333333,0.43,Prof,0,No,No,Yes,No,Yes
0.772727,0.76087,0.162037,0.333333,0.21,Prof,0.261417,No,No,Yes,No,No
0.840909,0.717391,0.106481,0,0.15,Prof,0,No,No,Yes,No,No
0.318182,0.304348,0.125,0.333333,0.08,Prof,0,No,No,No,No,No
0.681818,0.652174,0.337963,1,0.26,Prof,0,No,No,Yes,No,No
0.636364,0.608696,0.050926,0,0.14,Prof,0.154331,No,No,No,No,No
0.159091,0.173913,0.416667,1,0.18,Prof,0.20315,Yes,Yes,Yes,Yes,No
0.113636,0.108696,0.430556,1,0.21,Prof,0,No,No,Yes,No,No
0.613636,0.586957,0.337963,0.333333,0.04,Prof,0,No,No,No,No,No
0.659091,0.652174,0.587963,0,0.06,Under,0.711811,No,No,Yes,No,No
0.75,0.717391,0.12037,0.333333,0.07,Grad,0,No,No,Yes,No,No
0.386364,0.413043,0.444444,0,0.34,Under,0.392126,No,No,No,No,No
0.931818,0.891304,0.097222,0.666667,0.07,Grad,0,No,No,Yes,No,No
0.863636,0.847826,0.513889,0.333333,0.54,Grad,0,No,No,Yes,No,Yes
0.522727,0.5,0.342593,0.333333,0.17,Grad,0,No,No,Yes,Yes,No
0.727273,0.695652,0.25,0,0.02,Under,0,No,No,Yes,No,No
0.5,0.478261,0.356481,0.666667,0.21,Under,0,No,No,Yes,Yes,No
0.386364,0.391304,0,0.333333,0.01,Grad,0,No,No,No,No,No
0.909091,0.869565,0.324074,1,0.17,Prof,0,No,No,Yes,No,No
0.772727,0.76087,0.166667,0.666667,0.05,Grad,0,No,No,Yes,No,No
0.340909,0.369565,0.527778,0.333333,0.8,Under,0,No,No,Yes,Yes,No
0.318182,0.304348,0.064815,0.666667,0.01,Grad,0.179528,No,No,No,No,No
0.181818,0.173913,0.143519,1,0.22,Grad,0,No,No,Yes,Yes,No
0.613636,0.630435,0.217593,0,0.16,Grad,0,No,No,Yes,No,No
0.431818,0.456522,0.62963,0.333333,0.61,Under,0.248819,No,No,No,No,No
0.636364,0.652174,0.291667,0,0.26,Grad,0,No,No,No,Yes,No
0.340909,0.347826,0.847222,0.333333,0.3,Under,0,No,No,Yes,No,No
0.681818,0.630435,0.064815,0,0.05,Grad,0.15748,No,No,Yes,No,No
0.454545,0.434783,0.694444,0,0.24,Under,0,No,No,Yes,No,No
0.272727,0.26087,0.569444,0.666667,0.03,Prof,0,No,Yes,Yes,Yes,Yes
0.590909,0.586957,0.310185,0,0.28,Grad,0.251969,No,No,No,Yes,No
0.113636,0.152174,0.282407,0.666667,0.07,Grad,0.267717,No,No,No,No,No
0.636364,0.652174,0.143519,0.333333,0.08,Under,0,No,No,No,No,No
0.363636,0.369565,0.12037,1,0.17,Under,0,No,No,Yes,Yes,No
0.181818,0.217391,0.111111,0,0.17,Under,0,No,No,Yes,No,No
0.477273,0.456522,0.560185,0,0.57,Under,0,No,No,Yes,No,No
0.522727,0.5,0.694444,0.666667,0.54,Under,0.680315,No,No,No,Yes,Yes
0.431818,0.456522,0.212963,0,0.18,Under,0,No,No,Yes,No,No
0.409091,0.434783,0.12037,0,0.2,Grad,0,No,No,No,No,No
0,0.021739,0.171296,1,0.06,Grad,0,No,No,Yes,Yes,No
0.818182,0.782609,0.277778,0.333333,0.23,Prof,0,Yes,No,No,No,No
0.545455,0.521739,0.208333,0,0.15,Grad,0,No,No,Yes,No,No
0.568182,0.565217,0.111111,0,0.01,Under,0,No,No,No,Yes,No
0.795455,0.782609,0.763889,0.333333,0.72,Prof,0,No,No,Yes,No,Yes
0.795455,0.804348,0.106481,1,0.04,Under,0,No,No,No,No,No
0.704545,0.695652,0.296296,0.333333,0.37,Under,0.226772,No,No,Yes,No,No
0.590909,0.586957,0.101852,1,0.04,Grad,0.247244,No,Yes,Yes,Yes,No
0.909091,0.891304,0.601852,0,0.25,Under,0,No,No,Yes,No,No
0.886364,0.869565,0.046296,0,0.15,Grad,0.2,No,No,No,No,No
0.5,0.478261,0.282407,0,0.28,Under,0.346457,No,No,Yes,Yes,No
0.363636,0.347826,0.231481,0.666667,0.21,Under,0.388976,No,No,Yes,No,No
0.795455,0.804348,0.25463,1,0.15,Under,0,No,No,Yes,No,No
0.75,0.717391,0.162037,0.333333,0.03,Under,0,Yes,No,No,No,No
0.136364,0.173913,0.092593,0,0.02,Prof,0,No,No,Yes,No,No
0.227273,0.26087,0.138889,0,0.21,Prof,0.209449,No,No,No,No,No
0.727273,0.695652,0.296296,0.666667,0.03,Grad,0.231496,No,No,No,No,No
0.75,0.73913,0.259259,1,0.09,Under,0,No,No,Yes,No,No
0.295455,0.326087,0.287037,0.666667,0.26,Grad,0.259843,No,No,Yes,No,No
0.681818,0.695652,0.018519,0,0.03,Under,0,No,No,No,No,No
0.772727,0.73913,0.699074,0.333333,0.05,Under,0,No,No,No,No,No
0.272727,0.26087,0.439815,0.333333,0.45,Prof,0,No,No,Yes,No,No
0.454545,0.456522,0.157407,0,0.03,Prof,0,No,No,Yes,No,No
0.704545,0.695652,0.185185,0.333333,0.21,Prof,0.223622,No,No,Yes,No,No
0.136364,0.130435,0.189815,0,0.15,Under,0,No,No,No,No,No
0.363636,0.369565,0.375,0.333333,0.04,Under,0,No,No,Yes,No,No
0.204545,0.23913,0.064815,1,0.07,Grad,0,No,No,Yes,Yes,No
0.636364,0.652174,0.009259,0.333333,0.02,Under,0.135433,No,No,No,No,No
0.613636,0.608696,0.138889,0,0.13,Grad,0.188976,No,No,No,Yes,No
0.704545,0.695652,0.189815,0.333333,0.21,Prof,0.149606,No,No,Yes,Yes,No
0.340909,0.326087,0.101852,0.333333,0.14,Prof,0,No,No,No,Yes,No
0.204545,0.217391,0.342593,0,0.26,Grad,0.377953,No,Yes,Yes,Yes,No
0.886364,0.869565,0.342593,0,0.08,Prof,0.491339,No,No,Yes,No,No
0.772727,0.782609,0.074074,0,0.01,Grad,0,No,No,No,No,No
0.545455,0.565217,0.111111,1,0.06,Under,0.245669,No,No,Yes,Yes,No
0.636364,0.608696,0.12037,0.666667,0.09,Prof,0.174803,No,No,Yes,No,No
0.704545,0.652174,0.865741,0.333333,0.475,Grad,0.751181,No,No,No,No,Yes
0.068182,0.086957,0.24537,1,0.22,Under,0.187402,No,No,No,No,No
0.318182,0.304348,0.064815,0.666667,0.01,Grad,0,No,No,Yes,Yes,No
0.090909,0.065217,0.148148,1,0.1,Prof,0,No,No,Yes,No,No
0.909091,0.891304,0.194444,0.333333,0.28,Under,0.322835,No,No,No,No,No
0.886364,0.847826,0.125,0.333333,0.07,Prof,0,Yes,No,No,Yes,No
0.818182,0.782609,0.259259,0.666667,0.03,Grad,0,No,No,No,No,No
0.204545,0.217391,0.189815,0.666667,0.23,Under,0,No,No,Yes,No,No
0.272727,0.23913,0.166667,1,0.1,Grad,0.302362,No,No,No,Yes,No
0.75,0.73913,0.263889,0.333333,0.37,Under,0,No,No,Yes,No,No
0.727273,0.73913,0.023148,1,0.07,Under,0,No,No,Yes,No,No
0.181818,0.173913,0.351852,0,0.29,Prof,0.165354,No,No,No,Yes,No
0.704545,0.695652,0.092593,1,0.02,Grad,0.159055,No,No,Yes,No,No
0.795455,0.76087,0.462963,0.666667,0.44,Under,0,No,No,Yes,No,No
0.568182,0.586957,0.236111,0,0,Under,0.226772,No,No,Yes,No,No
0.568182,0.543478,0.717593,0,0.24,Under,0.623622,No,No,Yes,No,No
0.227273,0.26087,0.810185,0.333333,0.88,Prof,0.916535,No,No,Yes,No,Yes
0.295455,0.195652,0.282407,1,0.4,Prof,0,No,No,Yes,No,No
0.409091,0.413043,0.49537,0,0.7,Under,0,No,No,No,No,No
0.727273,0.73913,0.564815,1,0.65,Under,0,No,No,No,Yes,Yes
0.909091,0.869565,0.819444,0.333333,0.79,Grad,0.56378,No,No,Yes,No,Yes
0.681818,0.695652,0.509259,0.333333,0.03,Under,0,No,No,Yes,No,No
0.340909,0.347826,0.717593,0,0.41,Under,0,No,No,No,No,No
0.522727,0.5,0.611111,0.333333,0.63,Under,0.598425,No,No,Yes,Yes,No
0.818182,0.782609,0.384259,0.333333,0.07,Grad,0,No,No,Yes,Yes,No
0.75,0.73913,0.24537,1,0.13,Prof,0,No,No,Yes,Yes,No
0.818182,0.826087,0.740741,1,0.41,Grad,0,No,No,Yes,No,Yes
0.363636,0.347826,0.282407,0.666667,0.09,Grad,0,No,No,No,No,No
0.545455,0.521739,0.064815,0,0.02,Under,0.16378,No,No,No,No,No
0.545455,0.543478,0.208333,0,0.03,Under,0.335433,No,No,No,No,No
0.681818,0.630435,0.078704,0.333333,0.1,Grad,0,No,Yes,Yes,Yes,No
0.295455,0.26087,0.49537,1,0.22,Grad,0,No,No,No,No,Yes
0.25,0.26087,0.106481,1,0.11,Prof,0.133858,Yes,Yes,Yes,Yes,No
0.295455,0.282609,0.347222,0,0.28,Prof,0,No,No,No,Yes,No
0.840909,0.804348,0.666667,0.333333,0.69,Under,0,No,No,No,No,No
0.5,0.5,0.101852,0,0.01,Under,0,No,No,Yes,No,No
0.090909,0.130435,0.12037,0,0.02,Prof,0,No,No,Yes,Yes,No
0.545455,0.543478,0.166667,0,0.14,Prof,0,No,No,Yes,Yes,No
0.477273,0.5,0.805556,0.333333,0.76,Under,0,No,No,No,No,No
0.704545,0.717391,0.166667,0.666667,0.15,Under,0.184252,No,No,Yes,No,No
0.772727,0.782609,0.527778,0.333333,0.6,Under,0.240945,Yes,Yes,Yes,Yes,No
0.659091,0.630435,0.125,1,0.18,Under,0,No,No,Yes,No,No
0.636364,0.608696,0.384259,0,0.08,Prof,0,No,No,No,No,No
0.772727,0.76087,0.101852,0.333333,0.2,Grad,0,No,No,No,No,No
0.954545,0.913043,0.208333,0,0.25,Prof,0,No,No,Yes,No,No
0.795455,0.782609,0.092593,0,0.03,Prof,0,No,No,Yes,No,No
0.931818,0.913043,0.356481,1,0.34,Grad,0.314961,No,No,Yes,No,No
0.659091,0.630435,0.092593,0.333333,0.07,Grad,0.141732,No,No,Yes,Yes,No
0.795455,0.804348,0.152778,1,0.04,Under,0.27874,No,No,Yes,No,No
0.659091,0.543478,0.675926,0,0.5,Prof,0,Yes,Yes,Yes,No,Yes
0.454545,0.456522,0.152778,0,0.03,Prof,0,No,No,Yes,No,No
0.75,0.76087,0.115741,0.666667,0.15,Under,0,No,No,No,No,No
0.318182,0.326087,0.805556,0.666667,0.58,Prof,0,No,No,Yes,No,Yes
0.681818,0.652174,0.236111,0.333333,0.08,Prof,0,No,No,Yes,No,No
0.090909,0.108696,0.560185,0.333333,0.33,Under,0,Yes,No,No,No,No
0.681818,0.652174,0.125,0.666667,0.09,Prof,0.214173,No,No,Yes,No,No
0.431818,0.413043,0.819444,0.666667,0.22,Grad,0,Yes,Yes,Yes,Yes,Yes
0.795455,0.804348,0.171296,1,0.13,Grad,0.316535,No,No,No,No,No
0.295455,0.326087,0.25,1,0.01,Grad,0.228346,No,No,No,No,No
0.681818,0.673913,0.810185,0.666667,0.82,Prof,0.735433,No,Yes,Yes,Yes,Yes
0.568182,0.543478,0.027778,0.333333,0.01,Prof,0,No,No,Yes,No,No
0.704545,0.673913,0.208333,0,0.22,Prof,0,No,No,Yes,Yes,No
0.068182,0.086957,0.185185,0.666667,0.26,Prof,0.266142,No,No,No,No,No
0.613636,0.630435,0.555556,0.333333,0.04,Under,0,No,No,Yes,No,No
0.181818,0.217391,0.449074,0,0.4,Under,0.52126,No,No,Yes,No,No
0.272727,0.26087,0.148148,0.666667,0.09,Under,0,No,No,Yes,Yes,No
0.909091,0.869565,0.009259,0.333333,0.04,Under,0,No,No,Yes,No,No
0.136364,0.152174,0.435185,0.333333,0.33,Under,0.477165,No,No,No,No,No
0.772727,0.76087,0.106481,0.666667,0.01,Grad,0,No,No,Yes,No,No
0.159091,0.173913,0.101852,1,0.08,Under,0.248819,No,No,Yes,No,No
0.227273,0.217391,0.060185,0,0.06,Prof,0,Yes,No,No,No,No
0.886364,0.847826,0.166667,0.333333,0.03,Under,0,No,No,No,No,No
0.272727,0.282609,0.185185,0,0.25,Prof,0.258268,No,No,Yes,No,No
0.318182,0.304348,0.060185,0.666667,0.02,Grad,0,No,No,Yes,No,No
0.318182,0.304348,0.351852,1,0.22,Grad,0,No,No,Yes,Yes,No
0.272727,0.282609,0.259259,0.666667,0.07,Grad,0.362205,No,No,Yes,No,No
0.272727,0.26087,0.342593,0,0.25,Under,0.217323,No,No,No,No,No
0.818182,0.826087,0.143519,1,0.13,Under,0,No,No,Yes,No,No
0.681818,0.652174,0.171296,0.333333,0.08,Prof,0,No,No,Yes,Yes,No
0.5,0.521739,0.578704,1,0.57,Prof,0,No,Yes,Yes,Yes,Yes
0.522727,0.543478,0.666667,0.333333,0.14,Under,0,No,No,Yes,No,No
0.386364,0.413043,0.018519,0,0.1,Under,0.143307,Yes,No,No,No,No
0.431818,0.413043,0.111111,0.666667,0.15,Under,0.234646,No,No,Yes,No,No
0.045455,0.086957,0.305556,1,0.26,Under,0.32126,No,No,No,No,No
0.363636,0.369565,0.212963,0.333333,0.11,Grad,0.250394,No,No,No,Yes,No
0.159091,0.195652,0.800926,0.666667,0.41,Grad,0,No,Yes,Yes,Yes,Yes
0.795455,0.782609,0.310185,0.333333,0,Prof,0,No,No,Yes,No,No
0.409091,0.391304,0.402778,0.666667,0.01,Under,0.377953,Yes,No,No,No,No
0.318182,0.304348,0.842593,1,0.73,Grad,0.889764,No,Yes,Yes,No,Yes
0.295455,0.304348,0.37963,0,0.28,Under,0,No,No,Yes,No,No
0.090909,0.130435,0.055556,1,0.1,Under,0.211024,No,No,Yes,Yes,No
0.840909,0.804348,0.259259,0.666667,0.22,Prof,0,No,No,No,No,No
0.886364,0.847826,0.356481,0.333333,0.17,Prof,0.154331,No,No,No,No,No
1,1,0.449074,1,0.17,Grad,0,No,No,Yes,No,No
0.477273,0.456522,0.060185,0,0.02,Under,0,No,No,Yes,No,No
0.022727,0.043478,0.324074,0.333333,0.18,Grad,0,No,No,No,No,No
0.5,0.521739,0.694444,0.333333,0.667,Under,0.207874,No,No,Yes,Yes,No
0.795455,0.804348,0.541667,0,0.43,Under,0.344882,No,No,No,No,No
0.863636,0.847826,0.337963,0.666667,0.18,Grad,0,No,No,Yes,No,No
0.704545,0.695652,0.810185,0,0.81,Under,0,No,No,Yes,Yes,No
0.113636,0.130435,0.212963,1,0.06,Grad,0,No,No,Yes,No,No
0.590909,0.586957,0.328704,1,0.36,Prof,0.333858,No,No,Yes,No,No
0.272727,0.304348,0.138889,0,0.15,Grad,0.214173,No,No,Yes,No,No
0.295455,0.282609,0.759259,1,0.1,Grad,0.464567,No,No,Yes,No,Yes
0.25,0.23913,0.814815,0.666667,0.75,Under,0,No,No,No,No,Yes
0.295455,0.304348,0.694444,0.333333,0.78,Under,0.179528,No,No,Yes,Yes,No
0.272727,0.304348,0.833333,0,0.09,Prof,0.444094,No,No,Yes,No,Yes
0.090909,0.108696,0.055556,1,0.05,Prof,0,No,No,Yes,No,No
0.431818,0.456522,0.240741,1,0.02,Prof,0.237795,No,No,No,Yes,No
0.954545,0.913043,0.486111,1,0.24,Prof,0,No,No,Yes,No,No
0.136364,0.173913,0.287037,1,0,Under,0,No,No,Yes,Yes,No
0.954545,0.956522,0.351852,0.333333,0,Prof,0,No,No,Yes,Yes,No
0.818182,0.782609,0.069444,0.333333,0.02,Prof,0,No,No,Yes,No,No
0.522727,0.543478,0.615741,0.333333,0.33,Under,0,Yes,Yes,Yes,Yes,No
0.818182,0.782609,0.472222,0.666667,0.44,Under,0.415748,No,No,Yes,No,No
0.659091,0.630435,0.106481,1,0.18,Under,0,No,No,Yes,Yes,No
0.840909,0.826087,0.064815,0,0.13,Under,0.125984,No,No,No,No,No
0.454545,0.434783,0.384259,0,0.52,Under,0,Yes,No,No,No,No
0.954545,0.913043,0.342593,1,0.24,Prof,0.39685,No,No,Yes,No,No
0.613636,0.630435,0.069444,0,0.03,Under,0,No,No,No,No,No
0.568182,0.565217,0.125,0,0.01,Under,0,Yes,No,Yes,No,No
0.590909,0.608696,0.490741,0,0.25,Prof,0,No,No,Yes,No,Yes
0.795455,0.782609,0.046296,0.666667,0.01,Grad,0,No,No,Yes,Yes,No
0.022727,0.021739,0.333333,0.333333,0.16,Prof,0.374803,No,No,No,No,No
0.795455,0.76087,0.305556,0.333333,0.23,Prof,0,No,No,No,Yes,No
0.5,0.478261,0.527778,1,0.41,Grad,0,No,No,Yes,No,Yes
0.431818,0.391304,0.300926,0.666667,0.233,Grad,0,No,No,No,No,No
0.931818,0.934783,0.148148,0.333333,0.11,Under,0,No,No,Yes,No,No
0.590909,0.608696,0.217593,1,0.01,Prof,0,No,No,Yes,No,No
0.727273,0.73913,0.282407,0,0.27,Grad,0,Yes,No,No,Yes,No
