@relation 'd-weka.filters.unsupervised.attribute.StringToNominal-R12,14-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Remove-R8,10,13-14-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace객실등급-R1-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace생존여부-R2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace성별-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace나이-R4-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace동승_형제_배우자수-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace동승_부모_자녀수-R6-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace요금-R7-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace탑승위치-R8-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace구명보트번호-Rlast-weka.filters.unsupervised.attribute.RenameNominalValues-R1-N1:1등급,2:2등급,3:3등급-weka.filters.unsupervised.attribute.RenameNominalValues-R2-N0:사망,1:생존-weka.filters.unsupervised.attribute.RenameNominalValues-R3-Nfemale:여성,male:남성-weka.filters.unsupervised.attribute.Reorder-R1,3-last,2-weka.filters.unsupervised.attribute.Standardize'

@attribute 객실등급 {1등급,2등급,3등급}
@attribute 성별 {여성,남성}
@attribute 나이 numeric
@attribute 동승_형제_배우자수 numeric
@attribute 동승_부모_자녀수 numeric
@attribute 요금 numeric
@attribute 탑승위치 {C,Q,S}
@attribute 구명보트번호 {2,11,3,10,D,4,9,6,B,8,A,5,7,C,14,'5 9',13,1,15,'5 7','8 10',12,16,'13 15 B','C D','15 16','13 15'}
@attribute 생존여부 {사망,생존}

@data
3등급,남성,-0.754927,-0.478904,-0.444829,-0.51287,Q,?,사망
3등급,여성,-0.824306,-0.478904,-0.444829,-0.491054,Q,?,사망
3등급,여성,-0.616168,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,여성,0.008247,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.824306,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,0.563282,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.893685,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.893685,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,여성,-0.616168,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,0.481104,-0.444829,-0.363943,C,?,사망
3등급,여성,?,0.481104,-0.444829,-0.363943,C,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.492665,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,여성,-0.963065,-0.478904,-0.444829,-0.49355,Q,16,생존
3등급,여성,0.493903,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.493872,Q,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,0.44824,S,C,생존
3등급,남성,-0.061133,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.269271,0.481104,-0.444829,-0.364022,C,?,사망
3등급,남성,-0.824306,0.481104,-0.444829,-0.364022,C,?,사망
3등급,남성,-0.685547,-0.478904,-0.444829,-0.507074,S,?,사망
3등급,남성,-0.824306,-0.478904,-0.444829,-0.487754,S,12,생존
3등급,남성,-0.40803,-0.478904,-0.444829,-0.50321,Q,?,사망
3등급,남성,0.424523,-0.478904,-0.444829,-0.498461,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.498461,S,?,사망
3등급,남성,0.077626,-0.478904,-0.444829,-0.493872,Q,?,사망
3등급,남성,0.077626,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,-0.546788,-0.478904,-0.444829,-0.49355,Q,13,생존
3등급,여성,0.008247,-0.478904,-0.444829,-0.495884,Q,?,사망
3등급,남성,2.818113,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,0.910179,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,0.355144,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.199891,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,0.008247,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-1.448721,0.481104,0.710492,-0.336088,S,2,생존
3등급,남성,-1.864997,0.481104,0.710492,-0.336088,S,2,생존
3등급,여성,0.424523,-0.478904,1.865813,-0.336088,S,2,생존
3등급,남성,2.020249,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.485661,S,?,사망
3등급,여성,-0.893685,-0.478904,0.710492,-0.332224,S,12,생존
3등급,남성,0.979558,-0.478904,0.710492,-0.332224,S,?,사망
3등급,남성,-0.893685,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.512099,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,1.048938,-0.478904,-0.444829,-0.487754,S,15,생존
3등급,여성,-0.546788,-0.478904,-0.444829,-0.440096,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.446779,S,?,사망
3등급,여성,0.008247,-0.478904,-0.444829,-0.509006,Q,15,생존
3등급,남성,-0.061133,-0.478904,-0.444829,-0.49355,Q,'13 15 B',생존
3등급,남성,-2.050011,-0.478904,1.865813,-0.365069,S,?,사망
3등급,남성,0.285764,0.481104,0.710492,-0.365069,S,?,사망
3등급,여성,-0.130512,0.481104,0.710492,-0.365069,S,?,사망
3등급,남성,-0.199891,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.40803,1.441112,-0.444829,-0.176695,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.616168,1.441112,-0.444829,-0.176695,S,?,사망
3등급,남성,-0.893685,1.441112,-0.444829,-0.487754,S,?,사망
3등급,남성,?,0.481104,-0.444829,-0.332224,S,?,사망
3등급,여성,?,0.481104,-0.444829,-0.332224,S,16,생존
3등급,남성,0.459213,0.481104,-0.444829,-0.307108,S,15,생존
3등급,여성,0.424523,0.481104,-0.444829,-0.307108,S,13,생존
3등급,남성,0.008247,-0.478904,-0.444829,-0.459739,S,11,생존
3등급,남성,-0.963065,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,-2.003756,0.481104,1.865813,-0.245765,S,10,생존
3등급,여성,-2.06157,0.481104,1.865813,-0.245765,S,10,생존
3등급,남성,-0.269271,0.481104,1.865813,-0.245765,S,?,사망
3등급,여성,0.216385,0.481104,1.865813,-0.245765,S,10,생존
3등급,남성,-0.33865,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,0.424523,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,여성,-0.754927,-0.478904,-0.444829,-0.491054,Q,C,생존
3등급,남성,-0.893685,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,0.8408,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,0.910179,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.487754,S,B,생존
3등급,여성,0.008247,-0.478904,-0.444829,-0.402261,S,13,생존
3등급,여성,-0.40803,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,-0.477409,-0.478904,-0.444829,-0.487754,S,?,생존
3등급,남성,0.216385,-0.478904,-0.444829,-0.490733,C,?,사망
3등급,남성,2.436526,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.497414,S,D,생존
3등급,남성,-0.477409,0.481104,-0.444829,-0.374729,S,?,사망
3등급,여성,-0.546788,0.481104,-0.444829,-0.374729,S,16,생존
3등급,남성,-0.824306,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,-0.963065,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,1.048938,-0.478904,-0.444829,-0.508523,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,0.632661,-0.478904,1.865813,-0.503612,C,?,사망
3등급,남성,-0.893685,0.481104,0.710492,-0.503612,C,?,사망
3등급,남성,-1.032444,0.481104,0.710492,-0.503612,C,?,사망
3등급,남성,1.187697,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,여성,-1.726238,-0.478904,-0.444829,-0.402261,S,13,생존
3등급,남성,?,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,0.736731,-0.478904,-0.444829,-0.351545,S,?,사망
3등급,남성,0.736731,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.507074,S,15,생존
3등급,남성,-0.824306,-0.478904,-0.444829,-0.492665,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.509006,Q,?,사망
3등급,남성,-0.269271,-0.478904,-0.444829,-0.491054,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,0.44824,S,13,생존
3등급,여성,-0.616168,1.441112,1.865813,0.020857,S,?,사망
3등급,여성,-1.448721,1.441112,1.865813,0.020857,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.824306,1.441112,1.865813,0.020857,S,?,사망
3등급,남성,-0.963065,0.481104,3.021134,0.020857,S,?,사망
3등급,여성,1.257076,0.481104,3.021134,0.020857,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.49371,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.363137,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,C,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,-0.963065,-0.478904,-0.444829,-0.493872,Q,16,생존
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,13,생존
3등급,남성,-1.448721,-0.478904,1.865813,-0.246731,S,'C D',생존
3등급,남성,0.216385,0.481104,0.710492,-0.246731,S,?,사망
3등급,남성,0.77142,-0.478904,-0.444829,-0.491618,S,?,사망
3등급,여성,0.077626,0.481104,0.710492,-0.246731,S,'C D',생존
3등급,남성,0.563282,-0.478904,-0.444829,-0.507074,S,?,사망
3등급,남성,-1.448721,4.321134,1.865813,0.262845,S,?,사망
3등급,남성,-2.003756,4.321134,1.865813,0.262845,S,?,사망
3등급,남성,-1.309962,4.321134,1.865813,0.262845,S,?,사망
3등급,여성,-1.379341,4.321134,1.865813,0.262845,S,?,사망
3등급,여성,-0.963065,4.321134,1.865813,0.262845,S,?,사망
3등급,남성,-1.101824,4.321134,1.865813,0.262845,S,?,사망
3등급,남성,0.702041,0.481104,6.487097,0.262845,S,?,사망
3등급,여성,0.910179,0.481104,6.487097,0.262845,S,?,사망
3등급,남성,1.465214,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.481716,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.685547,-0.478904,-0.444829,-0.453058,S,?,사망
3등급,남성,0.493903,1.441112,-0.444829,-0.490169,S,?,사망
3등급,남성,-0.130512,1.441112,-0.444829,-0.490169,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,여성,-0.40803,-0.478904,-0.444829,-0.472297,S,?,사망
3등급,여성,-0.893685,-0.478904,-0.444829,-0.493872,Q,?,사망
3등급,남성,?,0.481104,-0.444829,-0.257518,S,?,사망
3등급,남성,?,0.481104,-0.444829,-0.257518,S,?,사망
3등급,남성,-0.130512,0.481104,-0.444829,-0.337054,S,?,사망
3등급,여성,-0.40803,0.481104,-0.444829,-0.337054,S,15,생존
3등급,남성,-0.685547,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,-0.442719,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,0.77142,1.441112,-0.444829,-0.370705,S,?,사망
3등급,남성,-0.269271,0.481104,-0.444829,-0.491537,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,여성,1.048938,0.481104,-0.444829,-0.370705,S,11,생존
3등급,여성,?,-0.478904,-0.444829,-0.497414,S,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.50321,S,B,사망
3등급,남성,?,-0.478904,-0.444829,-0.510778,Q,?,사망
3등급,남성,-1.309962,-0.478904,-0.444829,-0.2803,C,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,16,생존
3등급,남성,-0.199891,-0.478904,-0.444829,-0.508523,S,15,생존
3등급,남성,?,-0.478904,-0.444829,0.44824,S,C,생존
3등급,여성,-0.824306,-0.478904,-0.444829,-0.51287,Q,?,사망
3등급,여성,-0.269271,-0.478904,-0.444829,-0.490169,S,?,생존
3등급,여성,-0.477409,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,여성,-0.546788,-0.478904,-0.444829,-0.470124,S,C,생존
3등급,남성,-0.130512,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,-0.130512,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,-1.934376,-0.478904,0.710492,-0.405883,S,15,생존
3등급,여성,-0.546788,0.481104,0.710492,-0.405883,S,15,생존
3등급,남성,0.910179,-0.478904,-0.444829,-0.518666,S,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.20809,S,?,사망
3등급,여성,-0.199891,-0.478904,-0.444829,-0.490169,S,?,생존
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.487754,S,C,생존
3등급,남성,0.8408,-0.478904,-0.444829,-0.495482,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490893,S,C,생존
3등급,남성,0.008247,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,-0.199891,0.481104,-0.444829,-0.490169,S,?,사망
3등급,여성,-0.33865,0.481104,-0.444829,-0.490169,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.061133,-0.478904,-0.444829,-0.490733,C,15,생존
3등급,남성,-0.616168,-0.478904,-0.444829,-0.492665,S,A,생존
3등급,남성,?,-0.478904,-0.444829,-0.507074,S,?,사망
3등급,남성,-0.685547,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,1.257076,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,-0.893685,0.481104,-0.444829,-0.506993,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,D,생존
3등급,남성,?,-0.478904,-0.444829,-0.486546,S,13,생존
3등급,남성,0.285764,-0.478904,-0.444829,-0.517781,S,?,사망
3등급,남성,-0.269271,-0.478904,-0.444829,-0.493067,S,15,생존
3등급,남성,-0.546788,-0.478904,-0.444829,-0.492665,S,?,사망
3등급,남성,0.216385,-0.478904,-0.444829,-0.47608,S,?,사망
3등급,남성,0.077626,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,-0.061133,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,-1.795618,0.481104,0.710492,-0.428183,S,15,생존
3등급,여성,-2.003756,0.481104,0.710492,-0.428183,S,15,생존
3등급,남성,1.326455,-0.478904,-0.444829,-0.643283,S,?,사망
3등급,남성,0.216385,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.643283,S,?,사망
3등급,여성,-0.199891,-0.478904,1.865813,-0.428183,S,15,생존
3등급,남성,?,0.481104,1.865813,-0.190219,S,?,사망
3등급,여성,?,0.481104,1.865813,-0.190219,S,?,사망
3등급,남성,?,0.481104,1.865813,-0.190219,S,?,사망
3등급,여성,?,0.481104,1.865813,-0.190219,S,?,사망
3등급,남성,-0.477409,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.491537,S,15,생존
3등급,남성,-0.199891,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,여성,-0.685547,0.481104,-0.444829,-0.45346,S,?,사망
3등급,여성,-0.616168,0.481104,-0.444829,-0.45346,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.490169,S,15,생존
3등급,남성,-0.893685,-0.478904,-0.444829,-0.505625,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.480348,S,?,사망
3등급,남성,0.008247,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.492665,S,13,생존
3등급,남성,0.216385,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.497978,S,?,사망
3등급,여성,-1.795618,-0.478904,0.710492,-0.384067,C,15,생존
3등급,남성,0.632661,-0.478904,0.710492,-0.384067,C,15,생존
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,-0.789616,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.50321,S,A,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,16,생존
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,D,생존
3등급,남성,0.320454,-0.478904,-0.444829,-0.49202,Q,?,사망
3등급,남성,0.979558,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,생존
3등급,남성,?,0.481104,-0.444829,-0.364022,C,?,사망
3등급,여성,?,0.481104,-0.444829,-0.364022,C,?,사망
3등급,남성,?,0.481104,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,0.481104,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.493791,Q,?,사망
3등급,여성,-0.546788,1.441112,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.269271,1.441112,-0.444829,-0.47592,S,?,사망
3등급,여성,-1.795618,-0.478904,1.865813,-0.217751,S,2,생존
3등급,남성,-0.061133,2.401119,0.710492,-0.217751,S,2,생존
3등급,여성,-0.269271,0.481104,0.710492,-0.217751,S,2,생존
3등급,여성,-2.003756,0.481104,0.710492,-0.407896,S,?,사망
3등급,남성,-0.824306,0.481104,0.710492,-0.491537,S,?,사망
3등급,여성,0.424523,-0.478904,1.865813,-0.407896,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,C,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.503612,C,10,생존
3등급,남성,?,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,여성,0.493903,-0.478904,-0.444829,-0.458048,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,0.44824,S,C,생존
3등급,남성,?,-0.478904,-0.444829,0.44824,S,?,사망
3등급,여성,-0.546788,-0.478904,-0.444829,-0.50321,S,13,생존
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.269271,-0.478904,-0.444829,0.44824,S,14,생존
3등급,남성,-0.061133,-0.478904,-0.444829,-0.460062,S,?,사망
3등급,남성,-0.061133,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.503693,C,6,생존
3등급,남성,?,2.401119,0.710492,-0.151255,S,?,사망
3등급,여성,?,2.401119,0.710492,-0.151255,S,?,사망
3등급,여성,?,2.401119,0.710492,-0.151255,S,?,사망
3등급,여성,?,2.401119,0.710492,-0.151255,S,?,사망
3등급,여성,?,-0.478904,4.176455,-0.151255,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,0.320454,-0.478904,-0.444829,-0.518908,C,?,사망
3등급,여성,?,0.481104,-0.444829,-0.343816,Q,?,사망
3등급,남성,?,0.481104,-0.444829,-0.343816,Q,?,사망
3등급,남성,0.424523,-0.478904,-0.444829,-0.643283,S,?,사망
3등급,남성,0.632661,-0.478904,-0.444829,-0.176695,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,여성,-0.33865,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,여성,1.048938,-0.478904,-0.444829,-0.49355,S,?,사망
3등급,남성,0.424523,0.481104,-0.444829,-0.34285,S,A,사망
3등급,여성,0.008247,0.481104,-0.444829,-0.34285,S,A,사망
3등급,남성,-0.685547,0.481104,-0.444829,-0.490169,S,15,생존
3등급,남성,?,-0.478904,-0.444829,-0.491054,Q,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,0.44824,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.497414,S,?,사망
3등급,남성,0.008247,0.481104,-0.444829,-0.332224,S,?,사망
3등급,여성,-0.269271,0.481104,-0.444829,-0.332224,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.491054,S,?,사망
3등급,남성,-0.650858,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,-0.199891,-0.478904,-0.444829,-0.47592,S,15,생존
3등급,남성,1.465214,-0.478904,-0.444829,-0.506993,S,?,사망
3등급,여성,-0.477409,-0.478904,-0.444829,-0.491537,S,10,생존
3등급,남성,0.147006,-0.478904,-0.444829,-0.49685,S,15,생존
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.497414,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,15,생존
3등급,남성,-0.40803,-0.478904,-0.444829,-0.505302,S,13,생존
3등급,남성,-0.546788,-0.478904,-0.444829,-0.505625,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.491054,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.061133,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,15,생존
3등급,여성,0.042937,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.493791,Q,16,생존
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,0.355144,-0.478904,-0.444829,-0.490733,C,?,사망
3등급,남성,0.216385,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.503693,C,C,생존
3등급,남성,?,-0.478904,-0.444829,-0.490733,C,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,'15 16',생존
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,생존
3등급,여성,?,1.441112,-0.444829,-0.194083,Q,16,생존
3등급,여성,?,1.441112,-0.444829,-0.194083,Q,16,생존
3등급,남성,?,1.441112,-0.444829,-0.194083,Q,16,생존
3등급,여성,?,-0.478904,-0.444829,-0.492825,Q,13,생존
3등급,남성,?,-0.478904,-0.444829,-0.343816,Q,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.491054,Q,13,생존
3등급,여성,-1.032444,-0.478904,-0.444829,-0.488156,Q,?,생존
3등급,여성,0.355144,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.40803,0.481104,-0.444829,-0.332224,S,?,사망
3등급,여성,-0.754927,0.481104,-0.444829,-0.332224,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,1.777422,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.493067,S,15,생존
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.491054,Q,16,생존
3등급,남성,-0.33865,-0.478904,-0.444829,-0.495482,S,?,사망
3등급,남성,-1.656859,-0.478904,0.710492,-0.402261,S,14,생존
3등급,여성,-0.199891,-0.478904,0.710492,-0.402261,S,14,생존
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,?,0.481104,-0.444829,-0.176695,Q,16,생존
3등급,남성,?,0.481104,-0.444829,-0.176695,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.479865,Q,?,사망
3등급,남성,0.285764,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.493067,S,B,생존
3등급,남성,?,0.481104,0.710492,-0.348728,C,C,생존
3등급,남성,?,0.481104,0.710492,-0.348728,C,C,생존
3등급,여성,?,-0.478904,1.865813,-0.348728,C,C,생존
3등급,여성,?,-0.478904,-0.444829,-0.503612,C,?,생존
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.493872,Q,16,생존
3등급,여성,-0.40803,-0.478904,-0.444829,-0.49355,Q,15,생존
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,?,0.481104,-0.444829,-0.343816,Q,16,생존
3등급,여성,?,0.481104,-0.444829,-0.343816,Q,16,생존
3등급,여성,?,-0.478904,-0.444829,-0.343816,Q,16,생존
3등급,남성,-0.824306,-0.478904,-0.444829,-0.49355,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,-1.032444,-0.478904,-0.444829,-0.503693,C,C,생존
3등급,여성,-2.003756,-0.478904,1.865813,-0.339147,C,C,생존
3등급,남성,-0.685547,0.481104,0.710492,-0.339147,C,C,생존
3등급,여성,-0.754927,0.481104,0.710492,-0.339147,C,C,생존
3등급,남성,0.216385,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
