@relation 'd-weka.filters.unsupervised.attribute.StringToNominal-R12,14-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Remove-R8,10,13-14-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace객실등급-R1-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace생존여부-R2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace성별-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace나이-R4-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace동승_형제_배우자수-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace동승_부모_자녀수-R6-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace요금-R7-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace탑승위치-R8-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace구명보트번호-Rlast-weka.filters.unsupervised.attribute.RenameNominalValues-R1-N1:1등급,2:2등급,3:3등급-weka.filters.unsupervised.attribute.RenameNominalValues-R2-N0:사망,1:생존-weka.filters.unsupervised.attribute.RenameNominalValues-R3-Nfemale:여성,male:남성-weka.filters.unsupervised.attribute.Reorder-R1,3-last,2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 객실등급 {1등급,2등급,3등급}
@attribute 성별 {여성,남성}
@attribute 나이 numeric
@attribute 동승_형제_배우자수 numeric
@attribute 동승_부모_자녀수 numeric
@attribute 요금 numeric
@attribute 탑승위치 {C,Q,S}
@attribute 구명보트번호 {2,11,3,10,D,4,9,6,B,8,A,5,7,C,14,'5 9',13,1,15,'5 7','8 10',12,16,'13 15 B','C D','15 16','13 15'}
@attribute 생존여부 {사망,생존}

@data
3등급,여성,0.323591,0,0,0.015469,S,?,생존
3등급,여성,0.286012,0,0,0.015469,S,?,사망
3등급,여성,0.273486,0,0,0.017494,S,C,생존
3등급,남성,0.348643,0,0,0.015412,S,?,사망
3등급,여성,0.348643,0,0,0.015176,S,?,사망
3등급,여성,?,0,0,0.015127,Q,?,사망
3등급,여성,0.022964,0,0.111111,0.023984,S,15,생존
3등급,여성,0.273486,0.125,0.111111,0.023984,S,15,생존
3등급,남성,0.536534,0,0,0.01259,S,?,사망
3등급,남성,0.348643,0,0,0.043966,S,?,사망
3등급,여성,0.336117,0,0,0.015469,S,?,생존
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,여성,?,0,0,0.015713,S,C,생존
3등급,남성,0.524008,0,0,0.014932,S,?,사망
3등급,남성,?,0,0,0.015395,S,C,생존
3등급,남성,0.373695,0,0,0.01411,C,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,여성,0.336117,0.125,0,0.015469,S,?,사망
3등급,여성,0.311064,0.125,0,0.015469,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,0.361169,0,0,0.015412,C,15,생존
3등급,남성,0.26096,0,0,0.015216,S,A,생존
3등급,남성,?,0,0,0.013761,S,?,사망
3등급,남성,0.248434,0,0,0.01533,S,?,사망
3등급,남성,0.599165,0,0,0.01533,S,?,사망
3등급,남성,0.210856,0.125,0,0.013769,S,?,사망
3등급,여성,?,0,0,0.015127,Q,D,생존
3등급,남성,?,0,0,0.015835,S,13,생존
3등급,남성,0.423799,0,0,0.012679,S,?,사망
3등급,남성,0.323591,0,0,0.015176,S,15,생존
3등급,남성,0.273486,0,0,0.015216,S,?,사망
3등급,남성,0.411273,0,0,0.016892,S,?,사망
3등급,남성,0.386221,0,0,0.015176,S,?,사망
3등급,남성,0.361169,0,0,0.01533,S,?,사망
3등급,남성,0.048016,0.125,0.111111,0.021731,S,15,생존
3등급,여성,0.010438,0.125,0.111111,0.021731,S,15,생존
3등급,남성,0.611691,0,0,0,S,?,사망
3등급,남성,0.411273,0,0,0.015176,S,?,사망
3등급,남성,0.235908,0,0,0,S,?,사망
3등급,여성,0.336117,0,0.222222,0.021731,S,15,생존
3등급,남성,?,0.125,0.222222,0.045771,S,?,사망
3등급,여성,?,0.125,0.222222,0.045771,S,?,사망
3등급,남성,?,0.125,0.222222,0.045771,S,?,사망
3등급,여성,?,0.125,0.222222,0.045771,S,?,사망
3등급,남성,0.286012,0,0,0.015412,S,?,사망
3등급,남성,0.398747,0,0,0.01533,S,15,생존
3등급,남성,0.336117,0,0,0.01533,S,?,사망
3등급,여성,0.248434,0.125,0,0.019177,S,?,사망
3등급,여성,0.26096,0.125,0,0.019177,S,?,사망
3등급,남성,0.398747,0,0,0.015469,S,15,생존
3등급,남성,0.210856,0,0,0.013907,S,?,사망
3등급,남성,0.26096,0,0,0.016461,S,?,사망
3등급,남성,0.373695,0,0,0.015412,S,?,사망
3등급,남성,0.26096,0,0,0.015216,S,13,생존
3등급,남성,0.411273,0,0,0.01533,S,?,사망
3등급,남성,0.273486,0,0,0.01468,S,?,사망
3등급,여성,0.048016,0,0.111111,0.026188,C,15,생존
3등급,남성,0.48643,0,0.111111,0.026188,C,15,생존
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,남성,0.229645,0,0,0.01411,C,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.014151,S,A,사망
3등급,여성,?,0,0,0.015127,Q,16,생존
3등급,여성,?,0,0,0.015127,Q,D,생존
3등급,남성,0.430062,0,0,0.015282,Q,?,사망
3등급,남성,0.54906,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015127,Q,?,생존
3등급,남성,?,0.125,0,0.028213,C,?,사망
3등급,여성,?,0.125,0,0.028213,C,?,사망
3등급,남성,?,0.125,0,0.015127,Q,?,사망
3등급,남성,?,0.125,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015103,Q,?,사망
3등급,여성,0.273486,0.25,0,0.016908,S,?,사망
3등급,남성,0.323591,0.25,0,0.016908,S,?,사망
3등급,여성,0.048016,0,0.222222,0.04299,S,2,생존
3등급,남성,0.361169,0.375,0.111111,0.04299,S,2,생존
3등급,여성,0.323591,0.125,0.111111,0.04299,S,2,생존
3등급,여성,0.010438,0.125,0.111111,0.02378,S,?,사망
3등급,남성,0.223382,0.125,0.111111,0.01533,S,?,사망
3등급,여성,0.448852,0,0.222222,0.02378,S,?,사망
3등급,남성,?,0,0,0.015412,C,?,사망
3등급,남성,0.311064,0,0,0.01411,C,10,생존
3등급,남성,?,0,0,0.014102,C,?,사망
3등급,여성,0.461378,0,0,0.018714,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.110272,S,C,생존
3등급,남성,?,0,0,0.110272,S,?,사망
3등급,여성,0.273486,0,0,0.014151,S,13,생존
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,0.323591,0,0,0.110272,S,14,생존
3등급,남성,0.361169,0,0,0.01851,S,?,사망
3등급,남성,0.361169,0,0,0.015176,S,?,사망
3등급,남성,0.273486,0,0,0.015176,S,?,사망
3등급,남성,0.273486,0,0,0.014102,C,6,생존
3등급,남성,?,0.375,0.111111,0.049708,S,?,사망
3등급,여성,?,0.375,0.111111,0.049708,S,?,사망
3등급,여성,?,0.375,0.111111,0.049708,S,?,사망
3등급,여성,?,0.375,0.111111,0.049708,S,?,사망
3등급,여성,?,0,0.444444,0.049708,S,?,사망
3등급,남성,0.398747,0,0,0.015469,S,?,사망
3등급,남성,0.430062,0,0,0.012565,C,?,사망
3등급,여성,?,0.125,0,0.030254,Q,?,사망
3등급,남성,?,0.125,0,0.030254,Q,?,사망
3등급,남성,0.448852,0,0,0,S,?,사망
3등급,남성,0.48643,0,0,0.047138,S,?,사망
3등급,남성,0.298538,0,0,0.018543,S,?,사망
3등급,여성,0.311064,0,0,0.015176,S,?,사망
3등급,여성,0.561586,0,0,0.015127,S,?,사망
3등급,남성,0.448852,0.125,0,0.030352,S,A,사망
3등급,여성,0.373695,0.125,0,0.030352,S,A,사망
3등급,남성,0.248434,0.125,0,0.015469,S,15,생존
3등급,남성,?,0,0,0.015379,Q,?,사망
3등급,남성,0.348643,0,0,0.110272,S,?,사망
3등급,남성,?,0,0,0.014737,S,?,사망
3등급,남성,0.373695,0.125,0,0.031425,S,?,사망
3등급,여성,0.323591,0.125,0,0.031425,S,?,사망
3등급,남성,?,0,0,0.015379,S,?,사망
3등급,남성,0.254697,0,0,0.014151,S,?,사망
3등급,남성,0.336117,0,0,0.016908,S,15,생존
3등급,남성,0.636743,0,0,0.013769,S,?,사망
3등급,여성,0.286012,0,0,0.01533,S,10,생존
3등급,남성,0.398747,0,0,0.014794,S,15,생존
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.014737,S,?,사망
3등급,여성,?,0,0,0.015127,Q,15,생존
3등급,남성,0.298538,0,0,0.01394,S,13,생존
3등급,남성,0.273486,0,0,0.013907,S,?,사망
3등급,여성,?,0,0,0.015379,Q,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.361169,0,0,0.015469,S,?,사망
3등급,남성,?,0,0,0.01411,C,15,생존
3등급,여성,0.379958,0,0,0.015127,Q,?,사망
3등급,여성,?,0,0,0.015103,Q,16,생존
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,남성,0.436325,0,0,0.015412,C,?,사망
3등급,남성,0.411273,0,0,0.015412,S,?,사망
3등급,여성,?,0,0,0.014102,C,C,생존
3등급,남성,?,0,0,0.015412,C,?,사망
3등급,여성,?,0,0,0.015127,Q,'15 16',생존
3등급,남성,?,0,0,0.015127,Q,?,생존
3등급,여성,?,0.25,0,0.045381,Q,16,생존
3등급,여성,?,0.25,0,0.045381,Q,16,생존
3등급,남성,?,0.25,0,0.045381,Q,16,생존
3등급,여성,?,0,0,0.0152,Q,13,생존
3등급,남성,?,0,0,0.030254,Q,?,사망
3등급,여성,?,0,0,0.015379,Q,13,생존
3등급,여성,0.185803,0,0,0.015672,Q,?,생존
3등급,여성,0.436325,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,0.298538,0.125,0,0.031425,S,?,사망
3등급,여성,0.235908,0.125,0,0.031425,S,?,사망
3등급,여성,?,0,0,0.015127,Q,?,사망
3등급,여성,?,0,0,0.015713,S,?,사망
3등급,여성,?,0,0,0.015713,S,?,사망
3등급,남성,0.693111,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,0.26096,0,0,0.015176,S,15,생존
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.298538,0,0,0.015412,S,?,사망
3등급,남성,0.26096,0,0,0.015412,S,?,사망
3등급,남성,0.348643,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,여성,?,0,0,0.015379,Q,16,생존
3등급,남성,0.311064,0,0,0.014932,S,?,사망
3등급,남성,0.073069,0,0.111111,0.02435,S,14,생존
3등급,여성,0.336117,0,0.111111,0.02435,S,14,생존
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,여성,?,0.125,0,0.047138,Q,16,생존
3등급,남성,?,0.125,0,0.047138,Q,?,사망
3등급,남성,?,0,0,0.01651,Q,?,사망
3등급,남성,0.423799,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015176,S,B,생존
3등급,남성,?,0.125,0.111111,0.029758,C,C,생존
3등급,남성,?,0.125,0.111111,0.029758,C,C,생존
3등급,여성,?,0,0.222222,0.029758,C,C,생존
3등급,여성,?,0,0,0.01411,C,?,생존
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,여성,?,0,0,0.015094,Q,16,생존
3등급,여성,0.298538,0,0,0.015127,Q,15,생존
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,여성,?,0.125,0,0.030254,Q,16,생존
3등급,여성,?,0.125,0,0.030254,Q,16,생존
3등급,여성,?,0,0,0.030254,Q,16,생존
3등급,남성,0.223382,0,0,0.015127,S,?,사망
3등급,남성,0.273486,0,0,0.015412,S,?,사망
3등급,여성,0.185803,0,0,0.014102,C,C,생존
3등급,여성,0.010438,0,0.222222,0.030726,C,C,생존
3등급,남성,0.248434,0.125,0.111111,0.030726,C,C,생존
3등급,여성,0.235908,0.125,0.111111,0.030726,C,C,생존
3등급,남성,0.411273,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,여성,?,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,0.148225,0.125,0,0.021942,C,C,생존
3등급,여성,0.173277,0.125,0,0.021942,C,C,생존
3등급,여성,0.361169,0,0,0.015469,S,?,사망
3등급,남성,0.348643,0,0,0.015713,S,?,사망
3등급,여성,0.223382,0,0,0.015176,S,D,생존
3등급,여성,0.323591,0,0,0.01533,S,13,생존
3등급,남성,0.26096,0,0,0.01533,S,?,사망
3등급,남성,0.511482,0,0,0.013907,S,?,사망
3등급,남성,0.48643,0,0,0.015469,S,9,생존
3등급,남성,0.26096,0,0,0.015225,S,?,사망
3등급,남성,0.354906,0,0,0.01411,C,?,사망
3등급,여성,0.273486,0,0,0.015127,S,13,생존
3등급,남성,0.762004,0,0,0.012175,S,?,사망
3등급,남성,?,0.125,0,0.030254,Q,?,사망
3등급,남성,?,0,0,0.015282,Q,?,사망
3등급,여성,?,0.125,0,0.030254,Q,?,생존
3등급,남성,?,0,0,0.015094,Q,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,0.286012,0,0,0.018006,S,?,사망
3등급,여성,?,0,0,0.015127,Q,?,사망
3등급,여성,?,0,0,0.015127,Q,D,생존
3등급,여성,?,0,0,0.015379,Q,?,생존
3등급,여성,0.273486,0,0,0.015176,S,C,생존
3등급,남성,?,0,0,0.015127,Q,B,생존
3등급,여성,?,0,0,0.015282,Q,13,생존
3등급,남성,0.110647,0,0.111111,0.006189,S,13,생존
3등급,남성,0.348643,0,0,0.043966,S,?,사망
3등급,남성,0.524008,0,0.111111,0.016404,S,?,사망
3등급,남성,?,0,0,0.014273,S,?,사망
3등급,여성,0.386221,0,0,0.01533,S,?,사망
3등급,남성,0.348643,0,0,0.01533,S,?,사망
3등급,남성,0.398747,0,0,0.015176,S,A,생존
3등급,남성,0.248434,0,0,0.018006,S,?,사망
3등급,여성,0.286012,0,0,0.016908,S,?,사망
3등급,여성,0.248434,0,0,0.016908,S,?,사망
3등급,남성,0.248434,0,0,0.016908,S,?,사망
3등급,남성,0.19833,0,0,0.01799,S,?,사망
3등급,여성,0.386221,0,0,0.016949,S,?,생존
3등급,여성,?,0,0,0.014891,Q,?,사망
3등급,남성,0.022964,0.375,0.111111,0.041136,S,?,사망
3등급,남성,0.073069,0.375,0.111111,0.041136,S,?,사망
3등급,여성,0.03549,0.375,0.111111,0.041136,S,?,사망
3등급,여성,0.098121,0.375,0.111111,0.041136,S,?,사망
3등급,여성,0.361169,0,0.444444,0.041136,S,?,사망
3등급,남성,0.010438,0.5,0.111111,0.077465,S,?,사망
3등급,남성,0.085595,0.5,0.111111,0.077465,S,?,사망
3등급,남성,0.022964,0.5,0.111111,0.077465,S,?,사망
3등급,남성,0.19833,0.5,0.111111,0.077465,S,?,사망
3등급,남성,0.173277,0.5,0.111111,0.077465,S,?,사망
3등급,여성,0.511482,0,0.555556,0.077465,S,?,사망
3등급,남성,0.26096,0,0,0.016908,S,?,사망
3등급,남성,0.235908,0,0,0.028302,S,?,사망
3등급,남성,?,0,0,0.017006,C,?,사망
3등급,남성,0.398747,0,0,0.015412,S,?,사망
3등급,남성,0.007306,0.125,0.111111,0.026887,S,?,사망
3등급,여성,0.03549,0.125,0.111111,0.026887,S,?,사망
3등급,여성,0.323591,0,0.222222,0.026887,S,?,사망
3등급,남성,?,0,0,0.013663,S,?,사망
3등급,남성,?,0,0,0.015176,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.26096,0,0,0.015469,S,?,사망
3등급,남성,0.311064,0,0,0.015469,S,?,사망
3등급,남성,0.273486,0,0,0.014151,S,?,사망
3등급,남성,0.311064,0.125,0,0.015176,S,15,생존
3등급,남성,?,0.125,0.111111,0.04364,C,C,생존
3등급,여성,?,0.125,0.111111,0.04364,C,D,생존
3등급,여성,?,0,0.222222,0.04364,C,D,생존
3등급,여성,?,0,0,0.015883,Q,?,사망
3등급,남성,0.298538,0,0,0.015713,S,?,사망
3등급,여성,0.348643,0,0,0.015412,S,?,사망
3등급,남성,0.235908,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,0.311064,0.125,0,0.015176,S,?,사망
3등급,여성,0.223382,0,0,0.015176,S,?,사망
3등급,남성,0.398747,0,0,0.015713,S,9,생존
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,0.210856,0,0,0.016908,S,?,사망
3등급,남성,0.298538,0,0,0.016908,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,여성,?,0,0,0.015835,S,?,사망
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,남성,?,0,0,0.014151,S,?,사망
3등급,남성,0.473904,0,0,0.015412,S,?,사망
3등급,남성,0.26096,0,0,0.015713,S,?,사망
3등급,남성,0.123173,0.5,0.111111,0.056848,Q,?,사망
3등급,남성,0.048016,0.5,0.111111,0.056848,Q,?,사망
3등급,남성,0.085595,0.5,0.111111,0.056848,Q,?,사망
3등급,남성,0.022964,0.5,0.111111,0.056848,Q,?,사망
3등급,남성,0.098121,0.5,0.111111,0.056848,Q,?,사망
3등급,여성,0.48643,0,0.555556,0.056848,Q,?,사망
3등급,여성,0.273486,0,0,0.077465,S,?,사망
3등급,남성,0.436325,0,0,0.013907,S,?,사망
3등급,여성,?,0,0,0.01507,Q,13,생존
3등급,남성,?,0,0,0.028302,S,?,사망
3등급,여성,?,0,0,0.028302,S,?,사망
3등급,남성,0.624217,0.125,0,0.028302,S,?,사망
3등급,여성,0.586639,0.125,0,0.028302,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015176,S,?,사망
3등급,여성,0.022964,0.125,0.111111,0.039452,S,?,사망
3등급,남성,0.223382,0.125,0.111111,0.039452,S,?,사망
3등급,여성,0.511482,0,0.222222,0.039452,S,?,사망
3등급,여성,?,0,0,0.015713,S,C,생존
3등급,남성,0.624217,0,0,0.015713,S,?,사망
3등급,남성,0.19833,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015127,Q,14,생존
3등급,남성,?,0,0,0.047138,Q,?,사망
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,남성,0.311064,0,0,0.014102,C,?,사망
3등급,남성,?,0,0,0.014102,C,?,사망
3등급,남성,?,0,0,0.015086,Q,?,사망
3등급,남성,?,0,0,0.014785,S,?,사망
3등급,남성,0.480167,0,0,0.014151,S,?,사망
3등급,남성,?,1,0.222222,0.135753,S,?,사망
3등급,남성,0.17954,1,0.222222,0.135753,S,?,사망
3등급,여성,?,1,0.222222,0.135753,S,?,사망
3등급,여성,?,1,0.222222,0.135753,S,?,사망
3등급,여성,?,1,0.222222,0.135753,S,?,사망
3등급,여성,?,1,0.222222,0.135753,S,?,사망
3등급,남성,?,1,0.222222,0.135753,S,?,사망
3등급,남성,?,1,0.222222,0.135753,S,?,사망
3등급,남성,?,1,0.222222,0.135753,S,?,사망
3등급,남성,?,0.125,1,0.135753,S,?,사망
3등급,여성,?,0.125,1,0.135753,S,?,사망
3등급,남성,0.298538,0,0,0.018201,S,?,사망
3등급,여성,0.26096,0,0,0.014932,S,C,생존
3등급,남성,0.48643,0,0,0.015469,S,?,사망
3등급,남성,?,0.25,0,0.042315,C,?,사망
3등급,남성,?,0.25,0,0.042315,C,?,사망
3등급,남성,?,0.25,0,0.042315,C,?,사망
3등급,여성,0.010438,0.125,0.111111,0.032596,S,13,생존
3등급,여성,0.298538,0,0.222222,0.032596,S,13,생존
3등급,여성,0.048016,0.125,0.111111,0.032596,S,13,생존
3등급,남성,0.311064,0,0,0.018543,S,11,생존
3등급,남성,0.248434,0,0,0.015713,S,?,사망
3등급,남성,0.304801,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015078,Q,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,0.361169,0,0,0.018543,S,11,생존
3등급,남성,?,0,0,0.029473,S,?,사망
3등급,여성,?,0,0,0.015184,Q,?,생존
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.273486,0,0,0.01411,C,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.498956,0,0,0.015412,S,?,사망
3등급,남성,0.26096,0,0,0.015469,S,?,사망
3등급,여성,0.223382,0,0,0.014631,S,16,생존
3등급,남성,0.048016,0.375,0.222222,0.054457,S,?,사망
3등급,남성,0.123173,0.375,0.222222,0.054457,S,?,사망
3등급,여성,0.110647,0.375,0.222222,0.054457,S,?,사망
3등급,여성,0.022964,0.375,0.222222,0.054457,S,?,사망
3등급,남성,0.498956,0.125,0.444444,0.054457,S,?,사망
3등급,여성,0.561586,0.125,0.444444,0.054457,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.016908,S,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,여성,?,0,0,0.015094,Q,13,생존
3등급,남성,0.235908,0,0,0.014932,S,?,사망
3등급,남성,0.373695,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.398747,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,0.411273,0,0,0.016908,C,?,사망
3등급,여성,0.286012,0,0,0.014737,S,C,생존
3등급,남성,0.26096,0,0,0.015713,S,?,사망
3등급,남성,0.755741,0,0,?,S,?,사망
3등급,남성,0.235908,0,0,0.015412,S,?,사망
3등급,여성,0.273486,0,0,0.019202,S,?,사망
3등급,남성,0.386221,0,0,0.015469,S,9,생존
3등급,남성,0.336117,0,0,0.016908,S,?,사망
3등급,여성,0.022964,0,0.111111,0.020421,S,?,사망
3등급,여성,0.361169,0.125,0.111111,0.020421,S,?,사망
3등급,남성,0.19833,0,0,0.015713,S,B,생존
3등급,남성,0.54906,0,0,0.015469,S,15,생존
3등급,남성,0.311064,0,0,0.013761,S,?,사망
3등급,남성,0.924843,0,0,0.015176,S,?,사망
3등급,남성,0.173277,0,0,0.018006,S,13,생존
3등급,남성,0.298538,0,0,0.015216,S,?,사망
3등급,남성,0.311064,0,0,0.015216,S,'13 15',생존
3등급,남성,0.423799,0,0,0.015713,S,?,사망
3등급,남성,0.003132,0,0.111111,0.016623,C,16,생존
3등급,남성,?,0.125,0,0.012565,C,?,사망
3등급,남성,?,0,0,0.012565,C,?,사망
3등급,남성,?,0,0,0.014102,C,?,사망
3등급,여성,0.19833,0.125,0.111111,0.016623,C,14,생존
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,?,0.125,0,0.031425,S,?,사망
3등급,여성,?,0.125,0,0.031425,S,10,생존
3등급,남성,0.398747,0,0,0.015469,S,?,사망
3등급,남성,?,0,0,0.015127,Q,?,사망
3등급,남성,?,0,0,0.015412,S,?,사망
3등급,남성,0.379958,0,0,0.015713,S,?,사망
3등급,남성,0.54906,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,남성,0.311064,0,0,0,S,15,생존
3등급,남성,?,0,0,0.01411,C,?,사망
3등급,남성,0.085595,0.125,0.111111,0.029758,C,C,생존
3등급,여성,0.110647,0.125,0.111111,0.029758,C,C,생존
3등급,여성,0.361169,0,0.222222,0.029758,C,C,생존
3등급,남성,0.448852,0,0,0.015412,S,?,사망
3등급,여성,0.223382,0,0,0.01921,S,15,생존
3등급,여성,0.787056,0,0,0.018714,S,15,생존
3등급,남성,?,0.125,0.111111,0.028302,S,?,사망
3등급,남성,0.141962,0.125,0.111111,0.028302,S,?,사망
3등급,남성,0.505219,0,0.222222,0.028302,S,?,사망
3등급,여성,0.123173,0,0.222222,0.047138,S,?,사망
3등급,남성,0.448852,0.125,0.111111,0.047138,S,?,사망
3등급,여성,0.373695,0.125,0.111111,0.047138,S,?,사망
3등급,남성,?,0,0,0.018543,S,?,사망
3등급,남성,0.411273,0,0,0.018543,S,?,사망
3등급,남성,0.348643,0,0,0.018543,S,?,사망
3등급,남성,0.348643,0,0,0.018543,S,?,사망
3등급,남성,0.586639,0,0,0.017567,S,?,사망
3등급,여성,0.223382,0.25,0,0.035134,S,?,사망
3등급,남성,0.386221,0.375,0,0.035134,S,?,사망
3등급,남성,0.19833,0.25,0,0.035134,S,?,사망
3등급,여성,0.386221,0.125,0,0.035134,S,?,사망
3등급,남성,0.273486,0,0,0.014102,C,'13 15',생존
3등급,남성,0.248434,0,0,0.01533,S,?,사망
3등급,여성,0.173277,0,0,0.01533,S,?,사망
3등급,남성,0.273486,0,0,0.015412,S,?,사망
3등급,남성,0.273486,0,0,0.017567,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,?,0,0,0.014737,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.40501,0,0,0.018543,S,?,사망
3등급,여성,0.473904,0,0,0.01411,C,C,생존
3등급,남성,0.636743,0,0,0.015127,S,?,사망
3등급,남성,0.223382,0.125,0,0.012679,S,?,사망
3등급,남성,0.26096,0.125,0,0.012679,S,?,사망
3등급,여성,0.586639,0.125,0,0.013663,S,?,생존
3등급,남성,?,0,0,0.017006,S,?,사망
3등급,남성,?,0,0,0.014737,S,?,사망
3등급,남성,?,0,0,0.015713,S,?,사망
3등급,남성,0.354906,0,0,0.031425,S,?,사망
3등급,남성,0.26096,0,0,0.014151,S,?,사망
3등급,남성,0.336117,0,0,0.016908,S,?,사망
3등급,남성,?,0,0,0.014151,S,?,사망
3등급,남성,0.448852,0,0,0.018543,S,?,사망
3등급,남성,0.336117,0.125,0,0.028213,C,C,사망
3등급,여성,0.185803,0.125,0,0.028213,C,?,생존
3등급,남성,0.56785,0,0,0.014102,C,?,사망
3등급,남성,?,0,0,0.014102,C,?,사망
3등급,남성,?,0,0,0.028221,C,?,사망
3등급,여성,0.17954,0.125,0,0.028213,C,?,사망
3등급,여성,?,0.125,0,0.028213,C,?,사망
3등급,남성,0.329854,0,0,0.014102,C,?,사망
3등급,남성,0.336117,0,0,0.014102,C,?,사망
3등급,남성,0.361169,0,0,0.015371,S,?,사망
